record_id,object_id,normalized_object,impacted_objects,finding_category,risk_level,finding_name,fixed,priority_rank,level_of_effort,assigned_to,notes,exception,exception_notes,exception_proof,start_date,end_date
2,209,MARKETINGSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,209,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,2/6/2025 0:00,NULL
2,209,MARKETINGSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,N,209,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,2/6/2025 0:00,NULL
2,209,MARKETINGSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,209,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,2/6/2025 0:00,NULL
2,9,HEADQUARTERSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,N,9,Medium,ORG\jasmine.clark,Sample note for object 9,GPO,NULL,NULL,4/4/2025 0:00,NULL
2,9,HEADQUARTERSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,9,Medium,ORG\jasmine.clark,Sample note for object 9,GPO,NULL,NULL,4/4/2025 0:00,NULL
2,10,HEADQUARTERSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,N,10,Low,ORG\jasmine.clark,Sample note for object 10,NULL,NULL,NULL,3/24/2025 0:00,NULL
2,10,HEADQUARTERSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,10,Low,ORG\jasmine.clark,Sample note for object 10,NULL,NULL,NULL,3/24/2025 0:00,NULL
2,11,HEADQUARTERAG01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,Y,11,High,ORG\jasmine.clark,NULL,Other,Other related note for object 11,mailto:example11@example.com,2/6/2025 0:00,4/12/2025 0:00
2,11,HEADQUARTERAG01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,Y,11,High,ORG\jasmine.clark,NULL,Other,Other related note for object 11,mailto:example11@example.com,2/6/2025 0:00,4/12/2025 0:00
2,6,RESEARCHSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,N,6,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 6,mailto:example6@example.com,2/7/2025 0:00,NULL
2,6,RESEARCHSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,6,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 6,mailto:example6@example.com,2/7/2025 0:00,NULL
2,7,RESEARCHSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,Y,7,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 7,mailto:example7@example.com,2/26/2025 0:00,3/18/2025 0:00
2,7,RESEARCHSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,Y,7,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 7,mailto:example7@example.com,2/26/2025 0:00,3/18/2025 0:00
2,8,RESEARCHAG01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,N,8,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 8,mailto:example8@example.com,3/6/2025 0:00,NULL
2,8,RESEARCHAG01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,N,8,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 8,mailto:example8@example.com,3/6/2025 0:00,NULL
2,7,RESEARCHSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Database Indexes,Low,Validate failover cluster health and response times,Y,7,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 7,mailto:example7@example.com,2/26/2025 0:00,3/18/2025 0:00
2,7,RESEARCHSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;TransactionDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ComplianceDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;SupportDB; MARKETINGSQL01;MARKETINGSQL01;SupportDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;HRDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;CoreDB; RESEARCHSQLFCI01;TransactionLogFile; None;ErrorLog,Designing for Performance,Low,Validate failover cluster health and response times,Y,7,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 7,mailto:example7@example.com,2/26/2025 0:00,3/18/2025 0:00
3,12,ACCOUNTSQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Capacity Management,High,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
3,12,ACCOUNTSQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Database Files,High,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
3,12,ACCOUNTSQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Capacity Management,High,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
3,12,ACCOUNTSQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Database Files,High,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
3,13,WAREHOUSESQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Capacity Management,High,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
3,13,WAREHOUSESQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Database Files,High,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
3,13,WAREHOUSESQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Capacity Management,High,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
3,13,WAREHOUSESQL01,ACCOUNTSQL01;ACCOUNTSQL01;CoreDB; WAREHOUSESQL01;WAREHOUSESQL01;RNDDB,Database Files,High,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
4,13,WAREHOUSESQL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
4,13,WAREHOUSESQL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
4,13,WAREHOUSESQL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
4,13,WAREHOUSESQL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,Y,13,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 13,mailto:example13@example.com,3/8/2025 0:00,5/23/2025 0:00
4,14,CHICAGOSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,14,Medium,ORG\maria.lannister,NULL,GPO,NULL,NULL,3/25/2025 0:00,NULL
4,14,CHICAGOSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,14,Medium,ORG\maria.lannister,NULL,GPO,NULL,NULL,3/25/2025 0:00,NULL
4,15,CHICAGOSQL02,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,15,High,ORG\maria.lannister,Sample note for object 15,Org Policy,Org Policy related note for object 15,mailto:example15@example.com,3/10/2025 0:00,NULL
4,15,CHICAGOSQL02,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,15,High,ORG\maria.lannister,Sample note for object 15,Org Policy,Org Policy related note for object 15,mailto:example15@example.com,3/10/2025 0:00,NULL
4,16,HEADQUARTERSQLCL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,16,Medium,ORG\maria.lannister,Sample note for object 16,STIG,STIG related note for object 16,mailto:example16@example.com,3/7/2025 0:00,NULL
4,16,HEADQUARTERSQLCL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,16,Medium,ORG\maria.lannister,Sample note for object 16,STIG,STIG related note for object 16,mailto:example16@example.com,3/7/2025 0:00,NULL
4,17,HEADQUARTERSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,17,Medium,ORG\maria.lannister,Sample note for object 17,GPO,NULL,NULL,2/8/2025 0:00,NULL
4,17,HEADQUARTERSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,17,Medium,ORG\maria.lannister,Sample note for object 17,GPO,NULL,NULL,2/8/2025 0:00,NULL
4,18,HEADQUARTERAG01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,18,High,ORG\maria.lannister,NULL,Other,Other related note for object 18,mailto:example18@example.com,2/11/2025 0:00,NULL
4,18,HEADQUARTERAG01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,18,High,ORG\maria.lannister,NULL,Other,Other related note for object 18,mailto:example18@example.com,2/11/2025 0:00,NULL
4,19,RESEARCHSQLCL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,Y,19,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 19,mailto:example19@example.com,4/2/2025 0:00,5/12/2025 0:00
4,19,RESEARCHSQLCL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,Y,19,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 19,mailto:example19@example.com,4/2/2025 0:00,5/12/2025 0:00
4,20,RESEARCHSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,20,Medium,ORG\jasmine.clark,NULL,STIG,STIG related note for object 20,mailto:example20@example.com,3/11/2025 0:00,NULL
4,20,RESEARCHSQLFCI01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,20,Medium,ORG\jasmine.clark,NULL,STIG,STIG related note for object 20,mailto:example20@example.com,3/11/2025 0:00,NULL
4,21,RESEARCHAG01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,21,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 21,mailto:example21@example.com,2/13/2025 0:00,NULL
4,21,RESEARCHAG01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Database Files,Low,Review auto-grow increment for transaction logs,N,21,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 21,mailto:example21@example.com,2/13/2025 0:00,NULL
4,22,HRSQLCL01,WAREHOUSESQL01;WAREHOUSESQL01;RNDDB; CHICAGOSQLFCI01;CHICAGOSQL02;BackupDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;FinanceDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;HQDB; HRSQLCL01;HRSQLFCI01;HRAG01;ComplianceDB,Capacity Management,Low,Review auto-grow increment for transaction logs,N,22,Medium,ORG\charlie.stone,Sample note for object 22,Other,Other related note for object 22,mailto:example22@example.com,2/27/2025 0:00,NULL
